pipeline,model,target,track,feature_set,seed,test_rmse
cpx,RF,T_C,cpx_only,alr,60,143.5878145203612
cpx,RF,T_C,cpx_only,alr,61,142.94864544308064
cpx,RF,T_C,cpx_only,pwlr,42,138.60494300928272
cpx,RF,T_C,cpx_only,pwlr,43,139.04301211070097
cpx,RF,T_C,cpx_only,pwlr,44,140.1880884859973
cpx,RF,T_C,cpx_only,pwlr,45,138.264413698993
cpx,RF,T_C,cpx_only,pwlr,46,139.42839743534032
cpx,RF,T_C,cpx_only,pwlr,47,139.73075282544968
cpx,RF,T_C,cpx_only,pwlr,48,139.9563019221885
cpx,RF,T_C,cpx_only,pwlr,49,139.2867078859661
cpx,RF,T_C,cpx_only,pwlr,50,140.50072714096754
cpx,RF,T_C,cpx_only,pwlr,51,139.2112746397024
cpx,RF,T_C,cpx_only,pwlr,52,138.61825557203966
cpx,RF,T_C,cpx_only,pwlr,53,138.83350147811635
cpx,RF,T_C,cpx_only,pwlr,54,138.80727748598986
cpx,RF,T_C,cpx_only,pwlr,55,139.8791524968238
cpx,RF,T_C,cpx_only,pwlr,56,139.62861412149292
cpx,RF,T_C,cpx_only,pwlr,57,139.6901903718865
cpx,RF,T_C,cpx_only,pwlr,58,140.29800580996985
cpx,RF,T_C,cpx_only,pwlr,59,138.31421684235482
cpx,RF,T_C,cpx_only,pwlr,60,139.98966630173064
cpx,RF,T_C,cpx_only,pwlr,61,138.94693007588177
cpx,RF,T_C,cpx_liq,raw,42,77.85368638432337
cpx,RF,T_C,cpx_liq,raw,43,77.56211194767928
cpx,RF,T_C,cpx_liq,raw,44,77.98546367533494
cpx,RF,T_C,cpx_liq,raw,45,77.60953244237473
cpx,RF,T_C,cpx_liq,raw,46,77.5794592923826
cpx,RF,T_C,cpx_liq,raw,47,77.59894916019068
cpx,RF,T_C,cpx_liq,raw,48,78.23286497562225
cpx,RF,T_C,cpx_liq,raw,49,78.0694445958462
cpx,RF,T_C,cpx_liq,raw,50,78.02177603736506
cpx,RF,T_C,cpx_liq,raw,51,78.273997329462
cpx,RF,T_C,cpx_liq,raw,52,77.694533496016
cpx,RF,T_C,cpx_liq,raw,53,77.02785964135722
cpx,RF,T_C,cpx_liq,raw,54,78.58006096524686
cpx,RF,T_C,cpx_liq,raw,55,77.64494109852083
cpx,RF,T_C,cpx_liq,raw,56,77.91558548512394
cpx,RF,T_C,cpx_liq,raw,57,77.42741842044269
cpx,RF,T_C,cpx_liq,raw,58,77.71778280251496
cpx,RF,T_C,cpx_liq,raw,59,78.04035149927573
cpx,RF,T_C,cpx_liq,raw,60,78.0467855748297
cpx,RF,T_C,cpx_liq,raw,61,78.14912818288661
cpx,RF,T_C,cpx_liq,alr,42,78.92814350635838
cpx,RF,T_C,cpx_liq,alr,43,78.5830553440377
cpx,RF,T_C,cpx_liq,alr,44,79.22831644634603
cpx,RF,T_C,cpx_liq,alr,45,78.06209885209758
cpx,RF,T_C,cpx_liq,alr,46,78.80972116104259
cpx,RF,T_C,cpx_liq,alr,47,78.52519982738323
cpx,RF,T_C,cpx_liq,alr,48,77.97893815427773
cpx,RF,T_C,cpx_liq,alr,49,78.71684795555214
cpx,RF,T_C,cpx_liq,alr,50,78.45521978503695
cpx,RF,T_C,cpx_liq,alr,51,79.10173266452205
cpx,RF,T_C,cpx_liq,alr,52,79.00859401259589
cpx,RF,T_C,cpx_liq,alr,53,78.60484478808014
cpx,RF,T_C,cpx_liq,alr,54,79.10120423540634
cpx,RF,T_C,cpx_liq,alr,55,78.49867799867401
cpx,RF,T_C,cpx_liq,alr,56,78.82559064071911
cpx,RF,T_C,cpx_liq,alr,57,78.98197580505817
cpx,RF,T_C,cpx_liq,alr,58,78.91490274886475
cpx,RF,T_C,cpx_liq,alr,59,78.13303441059291
cpx,RF,T_C,cpx_liq,alr,60,78.87886037205745
cpx,RF,T_C,cpx_liq,alr,61,78.79780014171764
cpx,RF,T_C,cpx_liq,pwlr,42,75.57012053165393
cpx,RF,T_C,cpx_liq,pwlr,43,75.39246733169166
cpx,RF,T_C,cpx_liq,pwlr,44,74.76070080884716
cpx,RF,T_C,cpx_liq,pwlr,45,74.56259361451272
cpx,RF,T_C,cpx_liq,pwlr,46,74.96644528029917
cpx,RF,T_C,cpx_liq,pwlr,47,75.28347489896076
cpx,RF,T_C,cpx_liq,pwlr,48,75.0026028696503
cpx,RF,T_C,cpx_liq,pwlr,49,75.55627899105208
cpx,RF,T_C,cpx_liq,pwlr,50,75.39066679330257
cpx,RF,T_C,cpx_liq,pwlr,51,75.63776086550037
cpx,RF,T_C,cpx_liq,pwlr,52,75.55377387854399
cpx,RF,T_C,cpx_liq,pwlr,53,75.26254821547938
cpx,RF,T_C,cpx_liq,pwlr,54,75.24067453421631
cpx,RF,T_C,cpx_liq,pwlr,55,75.63139673199524
cpx,RF,T_C,cpx_liq,pwlr,56,74.91192898249739
cpx,RF,T_C,cpx_liq,pwlr,57,75.16387885157216
cpx,RF,T_C,cpx_liq,pwlr,58,75.17655585223136
cpx,RF,T_C,cpx_liq,pwlr,59,75.32674858385614
cpx,RF,T_C,cpx_liq,pwlr,60,75.06212668786196
cpx,RF,T_C,cpx_liq,pwlr,61,75.0299045985354
cpx,RF,P_kbar,cpx_only,raw,42,14.316004275492872
cpx,RF,P_kbar,cpx_only,raw,43,14.396916703478
cpx,RF,P_kbar,cpx_only,raw,44,14.41792319701729
cpx,RF,P_kbar,cpx_only,raw,45,14.35396462024066
cpx,RF,P_kbar,cpx_only,raw,46,14.319210390597275
cpx,RF,P_kbar,cpx_only,raw,47,14.278221542519468
cpx,RF,P_kbar,cpx_only,raw,48,14.35671516515366
cpx,RF,P_kbar,cpx_only,raw,49,14.33917101353756
cpx,RF,P_kbar,cpx_only,raw,50,14.310947091303374
cpx,RF,P_kbar,cpx_only,raw,51,14.420270675464744
cpx,RF,P_kbar,cpx_only,raw,52,14.459219864646029
cpx,RF,P_kbar,cpx_only,raw,53,14.300353010094462
cpx,RF,P_kbar,cpx_only,raw,54,14.361724319780995
cpx,RF,P_kbar,cpx_only,raw,55,14.311145213739987
cpx,RF,P_kbar,cpx_only,raw,56,14.252688709887602
cpx,RF,P_kbar,cpx_only,raw,57,14.207760971936352
cpx,RF,P_kbar,cpx_only,raw,58,14.231639182418544
cpx,RF,P_kbar,cpx_only,raw,59,14.309755747958844
cpx,RF,P_kbar,cpx_only,raw,60,14.40409200648618
cpx,RF,P_kbar,cpx_only,raw,61,14.242096120145971
cpx,RF,P_kbar,cpx_only,alr,42,22.462214439379988
cpx,RF,P_kbar,cpx_only,alr,43,22.143739680009052
cpx,RF,P_kbar,cpx_only,alr,44,22.20567781802772
cpx,RF,P_kbar,cpx_only,alr,45,22.24851170891973
cpx,RF,P_kbar,cpx_only,alr,46,21.334985193599152
cpx,RF,P_kbar,cpx_only,alr,47,22.225041797314056
cpx,RF,P_kbar,cpx_only,alr,48,21.480555890552008
cpx,RF,P_kbar,cpx_only,alr,49,21.71697429731665
cpx,RF,P_kbar,cpx_only,alr,50,22.826775407698843
cpx,RF,P_kbar,cpx_only,alr,51,23.3718400463185
cpx,RF,P_kbar,cpx_only,alr,52,22.41776381685485
cpx,RF,P_kbar,cpx_only,alr,53,21.422333452734588
cpx,RF,P_kbar,cpx_only,alr,54,22.14726977229308
cpx,RF,P_kbar,cpx_only,alr,55,22.196576374338264
cpx,RF,P_kbar,cpx_only,alr,56,21.662486621949068
cpx,RF,P_kbar,cpx_only,alr,57,21.93434976523691
cpx,RF,P_kbar,cpx_only,alr,58,22.436072303626123
cpx,RF,P_kbar,cpx_only,alr,59,21.77209720330125
cpx,RF,P_kbar,cpx_only,alr,60,21.913030591845
cpx,RF,P_kbar,cpx_only,alr,61,21.795405784813106
cpx,RF,P_kbar,cpx_only,pwlr,42,19.365995085893093
cpx,RF,P_kbar,cpx_only,pwlr,43,19.354507587560605
cpx,RF,P_kbar,cpx_only,pwlr,44,19.3567780944056
cpx,RF,P_kbar,cpx_only,pwlr,45,19.341990383303333
cpx,RF,P_kbar,cpx_only,pwlr,46,19.352959592352114
cpx,RF,P_kbar,cpx_only,pwlr,47,20.16427412764259
cpx,RF,P_kbar,cpx_only,pwlr,48,19.14424103985642
cpx,RF,P_kbar,cpx_only,pwlr,49,20.10245305516072
cpx,RF,P_kbar,cpx_only,pwlr,50,19.813499257817966
cpx,RF,P_kbar,cpx_only,pwlr,51,19.82902147244402
cpx,RF,P_kbar,cpx_only,pwlr,52,19.597498851522
cpx,RF,P_kbar,cpx_only,pwlr,53,19.29747066557507
cpx,RF,P_kbar,cpx_only,pwlr,54,18.727832925825464
cpx,RF,P_kbar,cpx_only,pwlr,55,19.41671174208601
cpx,RF,P_kbar,cpx_only,pwlr,56,19.97579181470037
cpx,RF,P_kbar,cpx_only,pwlr,57,19.15443704363488
cpx,RF,P_kbar,cpx_only,pwlr,58,19.441776772086317
cpx,RF,P_kbar,cpx_only,pwlr,59,20.27446327597697
cpx,RF,P_kbar,cpx_only,pwlr,60,19.958175611679124
cpx,RF,P_kbar,cpx_only,pwlr,61,19.484537507104047
cpx,RF,P_kbar,cpx_liq,raw,42,7.515584431184132
cpx,RF,P_kbar,cpx_liq,raw,43,7.627174818136645
cpx,RF,P_kbar,cpx_liq,raw,44,7.591846631810115
cpx,RF,P_kbar,cpx_liq,raw,45,7.630383369151181
cpx,RF,P_kbar,cpx_liq,raw,46,7.5957796399284385
cpx,RF,P_kbar,cpx_liq,raw,47,7.502044553184421
cpx,RF,P_kbar,cpx_liq,raw,48,7.505397607316718
cpx,RF,P_kbar,cpx_liq,raw,49,7.597368615260688
cpx,RF,P_kbar,cpx_liq,raw,50,7.561160596252629
cpx,RF,P_kbar,cpx_liq,raw,51,7.578522706746894
cpx,RF,P_kbar,cpx_liq,raw,52,7.586028813969835
cpx,RF,P_kbar,cpx_liq,raw,53,7.533585340529536
cpx,RF,P_kbar,cpx_liq,raw,54,7.488217196931656
cpx,RF,P_kbar,cpx_liq,raw,55,7.49964905436914
cpx,RF,P_kbar,cpx_liq,raw,56,7.565102492655908
cpx,RF,P_kbar,cpx_liq,raw,57,7.535600493639081
cpx,RF,P_kbar,cpx_liq,raw,58,7.540005077814202
cpx,RF,P_kbar,cpx_liq,raw,59,7.603332414371598
cpx,RF,P_kbar,cpx_liq,raw,60,7.514402708840014
cpx,RF,P_kbar,cpx_liq,raw,61,7.612852442113794
cpx,RF,P_kbar,cpx_liq,alr,42,7.267436428728355
cpx,RF,P_kbar,cpx_liq,alr,43,7.3752212992566015
cpx,RF,P_kbar,cpx_liq,alr,44,7.371173155983238
cpx,RF,P_kbar,cpx_liq,alr,45,7.336622366166733
cpx,RF,P_kbar,cpx_liq,alr,46,7.361391827663189
cpx,RF,P_kbar,cpx_liq,alr,47,7.432089416604678
cpx,RF,P_kbar,cpx_liq,alr,48,7.35512298264962
cpx,RF,P_kbar,cpx_liq,alr,49,7.283401375788776
cpx,RF,P_kbar,cpx_liq,alr,50,7.360184540936971
cpx,RF,P_kbar,cpx_liq,alr,51,7.259307695598823
cpx,RF,P_kbar,cpx_liq,alr,52,7.426343149163843
cpx,RF,P_kbar,cpx_liq,alr,53,7.351196279167281
cpx,RF,P_kbar,cpx_liq,alr,54,7.41016883354713
cpx,RF,P_kbar,cpx_liq,alr,55,7.351362230120592
cpx,RF,P_kbar,cpx_liq,alr,56,7.430206449954051
cpx,RF,P_kbar,cpx_liq,alr,57,7.304503786432557
cpx,RF,P_kbar,cpx_liq,alr,58,7.369495789565351
cpx,RF,P_kbar,cpx_liq,alr,59,7.422195970397141
cpx,RF,P_kbar,cpx_liq,alr,60,7.278709015015202
cpx,RF,P_kbar,cpx_liq,alr,61,7.453707739563681
cpx,RF,P_kbar,cpx_liq,pwlr,42,7.015138642977244
cpx,RF,P_kbar,cpx_liq,pwlr,43,7.112981388827283
cpx,RF,P_kbar,cpx_liq,pwlr,44,7.110060347730386
cpx,RF,P_kbar,cpx_liq,pwlr,45,7.142102676957845
cpx,RF,P_kbar,cpx_liq,pwlr,46,7.028710688648017
cpx,RF,P_kbar,cpx_liq,pwlr,47,7.149535044897995
cpx,RF,P_kbar,cpx_liq,pwlr,48,7.11363590382704
cpx,RF,P_kbar,cpx_liq,pwlr,49,7.144760861659786
cpx,RF,P_kbar,cpx_liq,pwlr,50,7.051032794616151
cpx,RF,P_kbar,cpx_liq,pwlr,51,6.986499658206113
cpx,RF,P_kbar,cpx_liq,pwlr,52,7.11580578029822
cpx,RF,P_kbar,cpx_liq,pwlr,53,7.1150339084976295
cpx,RF,P_kbar,cpx_liq,pwlr,54,7.10834685136365
cpx,RF,P_kbar,cpx_liq,pwlr,55,7.229477633165809
cpx,RF,P_kbar,cpx_liq,pwlr,56,7.073561396183186
cpx,RF,P_kbar,cpx_liq,pwlr,57,7.179345675747643
cpx,RF,P_kbar,cpx_liq,pwlr,58,7.153993430230382
cpx,RF,P_kbar,cpx_liq,pwlr,59,7.143405792732592
cpx,RF,P_kbar,cpx_liq,pwlr,60,7.073709804374895
cpx,RF,P_kbar,cpx_liq,pwlr,61,7.125468787090809
cpx,ERT,T_C,cpx_only,raw,42,143.05599220475315
cpx,ERT,T_C,cpx_only,raw,43,143.48690224205825
cpx,ERT,T_C,cpx_only,raw,44,142.41490567000736
cpx,ERT,T_C,cpx_only,raw,45,141.64229306304287
cpx,ERT,T_C,cpx_only,raw,46,142.0875088155356
cpx,ERT,T_C,cpx_only,raw,47,142.58843368651287
cpx,ERT,T_C,cpx_only,raw,48,142.8439906608945
cpx,ERT,T_C,cpx_only,raw,49,142.41818479916526
cpx,ERT,T_C,cpx_only,raw,50,142.21514081403458
cpx,ERT,T_C,cpx_only,raw,51,142.61977905739326
cpx,ERT,T_C,cpx_only,raw,52,142.34144949881158
cpx,ERT,T_C,cpx_only,raw,53,142.26735161306735
cpx,ERT,T_C,cpx_only,raw,54,142.15350156469034
cpx,ERT,T_C,cpx_only,raw,55,143.15073531314047
cpx,ERT,T_C,cpx_only,raw,56,142.73693274264886
cpx,ERT,T_C,cpx_only,raw,57,142.94292946080006
cpx,ERT,T_C,cpx_only,raw,58,142.6989261917905
cpx,ERT,T_C,cpx_only,raw,59,141.67402254015738
cpx,ERT,T_C,cpx_only,raw,60,142.35105493523267
cpx,ERT,T_C,cpx_only,raw,61,142.7359961776533
cpx,ERT,T_C,cpx_only,alr,42,133.43828871315387
cpx,ERT,T_C,cpx_only,alr,43,133.37973303438972
cpx,ERT,T_C,cpx_only,alr,44,132.08245369289313
cpx,ERT,T_C,cpx_only,alr,45,133.97050986798257
cpx,ERT,T_C,cpx_only,alr,46,133.33165073664696
cpx,ERT,T_C,cpx_only,alr,47,133.25848060674616
cpx,ERT,T_C,cpx_only,alr,48,132.70527987198358
cpx,ERT,T_C,cpx_only,alr,49,133.5420612939452
cpx,ERT,T_C,cpx_only,alr,50,133.69166687100693
cpx,ERT,T_C,cpx_only,alr,51,133.46560931733225
cpx,ERT,T_C,cpx_only,alr,52,133.72157455158683
cpx,ERT,T_C,cpx_only,alr,53,133.13149558761413
cpx,ERT,T_C,cpx_only,alr,54,132.05443949220307
cpx,ERT,T_C,cpx_only,alr,55,133.09076411103672
cpx,ERT,T_C,cpx_only,alr,56,132.93687411104008
cpx,ERT,T_C,cpx_only,alr,57,132.74262187756574
cpx,ERT,T_C,cpx_only,alr,58,132.10148303960275
cpx,ERT,T_C,cpx_only,alr,59,133.6871679158382
cpx,ERT,T_C,cpx_only,alr,60,133.06952840384648
cpx,ERT,T_C,cpx_only,alr,61,133.24166338771423
cpx,ERT,T_C,cpx_only,pwlr,42,127.34987708248194
cpx,ERT,T_C,cpx_only,pwlr,43,126.56032508746782
cpx,ERT,T_C,cpx_only,pwlr,44,126.79460181302602
cpx,ERT,T_C,cpx_only,pwlr,45,127.01132062066937
cpx,ERT,T_C,cpx_only,pwlr,46,127.07123402179164
cpx,ERT,T_C,cpx_only,pwlr,47,126.25711072451298
cpx,ERT,T_C,cpx_only,pwlr,48,126.89826948653923
cpx,ERT,T_C,cpx_only,pwlr,49,126.97281176597753
cpx,ERT,T_C,cpx_only,pwlr,50,127.07131072232112
cpx,ERT,T_C,cpx_only,pwlr,51,127.45764215625434
cpx,ERT,T_C,cpx_only,pwlr,52,127.37340913227504
cpx,ERT,T_C,cpx_only,pwlr,53,126.90416646959196
cpx,ERT,T_C,cpx_only,pwlr,54,126.80218109110912
cpx,ERT,T_C,cpx_only,pwlr,55,127.0937973280556
cpx,ERT,T_C,cpx_only,pwlr,56,127.12959023078152
cpx,ERT,T_C,cpx_only,pwlr,57,127.5142855677837
cpx,ERT,T_C,cpx_only,pwlr,58,126.7383150152083
cpx,ERT,T_C,cpx_only,pwlr,59,127.13834092042902
cpx,ERT,T_C,cpx_only,pwlr,60,127.2521084718649
cpx,ERT,T_C,cpx_only,pwlr,61,127.04803774203658
cpx,ERT,T_C,cpx_liq,raw,42,76.29736767007329
cpx,ERT,T_C,cpx_liq,raw,43,75.90060029141218
cpx,ERT,T_C,cpx_liq,raw,44,76.10980183804247
cpx,ERT,T_C,cpx_liq,raw,45,75.8988135150493
cpx,ERT,T_C,cpx_liq,raw,46,76.16289993121377
cpx,ERT,T_C,cpx_liq,raw,47,75.8694925548039
cpx,ERT,T_C,cpx_liq,raw,48,75.9602885537065
cpx,ERT,T_C,cpx_liq,raw,49,75.96049713059118
cpx,ERT,T_C,cpx_liq,raw,50,75.95873629641432
cpx,ERT,T_C,cpx_liq,raw,51,75.74345838183352
cpx,ERT,T_C,cpx_liq,raw,52,76.23264141286097
cpx,ERT,T_C,cpx_liq,raw,53,75.74010315343786
cpx,ERT,T_C,cpx_liq,raw,54,75.8168187028974
cpx,ERT,T_C,cpx_liq,raw,55,75.96168900015995
cpx,ERT,T_C,cpx_liq,raw,56,76.11699654371634
cpx,ERT,T_C,cpx_liq,raw,57,76.04601051466406
cpx,ERT,T_C,cpx_liq,raw,58,76.1245590526872
cpx,ERT,T_C,cpx_liq,raw,59,76.01879208193239
cpx,ERT,T_C,cpx_liq,raw,60,76.00429775670237
cpx,ERT,T_C,cpx_liq,raw,61,76.17781215154307
cpx,ERT,T_C,cpx_liq,alr,42,76.42866694187045
cpx,ERT,T_C,cpx_liq,alr,43,76.16674611376727
cpx,ERT,T_C,cpx_liq,alr,44,75.84791811165734
cpx,ERT,T_C,cpx_liq,alr,45,76.0618683526922
cpx,ERT,T_C,cpx_liq,alr,46,75.83881545101264
cpx,ERT,T_C,cpx_liq,alr,47,75.44892143294008
cpx,ERT,T_C,cpx_liq,alr,48,76.19914571748423
cpx,ERT,T_C,cpx_liq,alr,49,75.66415737340489
cpx,ERT,T_C,cpx_liq,alr,50,76.49523074742676
cpx,ERT,T_C,cpx_liq,alr,51,75.67623391314655
cpx,ERT,T_C,cpx_liq,alr,52,76.08517104027291
cpx,ERT,T_C,cpx_liq,alr,53,75.59339323291007
cpx,ERT,T_C,cpx_liq,alr,54,75.87460812663348
cpx,ERT,T_C,cpx_liq,alr,55,76.37207184226402
cpx,ERT,T_C,cpx_liq,alr,56,76.36301541749488
cpx,ERT,T_C,cpx_liq,alr,57,76.04561045556416
cpx,ERT,T_C,cpx_liq,alr,58,76.53970792547702
cpx,ERT,T_C,cpx_liq,alr,59,75.88317161768158
cpx,ERT,T_C,cpx_liq,alr,60,76.13042769765396
cpx,ERT,T_C,cpx_liq,alr,61,76.08363557881349
cpx,ERT,T_C,cpx_liq,pwlr,42,72.50372208958599
cpx,ERT,T_C,cpx_liq,pwlr,43,72.72748867074132
cpx,ERT,T_C,cpx_liq,pwlr,44,72.34084737964638
cpx,ERT,T_C,cpx_liq,pwlr,45,72.41880029958307
cpx,ERT,T_C,cpx_liq,pwlr,46,72.30765282004266
cpx,ERT,T_C,cpx_liq,pwlr,47,72.14537757307843
cpx,ERT,T_C,cpx_liq,pwlr,48,72.69394440935383
cpx,ERT,T_C,cpx_liq,pwlr,49,72.17169410206992
cpx,ERT,T_C,cpx_liq,pwlr,50,72.69681120256777
cpx,ERT,T_C,cpx_liq,pwlr,51,72.280364933213
cpx,ERT,T_C,cpx_liq,pwlr,52,72.7518786343754
cpx,ERT,T_C,cpx_liq,pwlr,53,72.32333613235961
cpx,ERT,T_C,cpx_liq,pwlr,54,72.20376495854052
cpx,ERT,T_C,cpx_liq,pwlr,55,72.66347690694305
cpx,ERT,T_C,cpx_liq,pwlr,56,72.78829348938739
cpx,ERT,T_C,cpx_liq,pwlr,57,72.6177375957347
cpx,ERT,T_C,cpx_liq,pwlr,58,72.55674695634826
cpx,ERT,T_C,cpx_liq,pwlr,59,72.59106012311966
cpx,ERT,T_C,cpx_liq,pwlr,60,72.42259114878378
cpx,ERT,T_C,cpx_liq,pwlr,61,72.30878415639472
cpx,ERT,P_kbar,cpx_only,raw,42,14.256242865455112
cpx,ERT,P_kbar,cpx_only,raw,43,14.220858098138526
cpx,ERT,P_kbar,cpx_only,raw,44,14.30678209854982
cpx,ERT,P_kbar,cpx_only,raw,45,14.222616154260203
cpx,ERT,P_kbar,cpx_only,raw,46,14.096941029135715
cpx,ERT,P_kbar,cpx_only,raw,47,14.259810928154865
cpx,ERT,P_kbar,cpx_only,raw,48,14.141251655935324
cpx,ERT,P_kbar,cpx_only,raw,49,14.225071225369938
cpx,ERT,P_kbar,cpx_only,raw,50,14.110706588551045
cpx,ERT,P_kbar,cpx_only,raw,51,14.242855692043916
cpx,ERT,P_kbar,cpx_only,raw,52,14.278549049297787
cpx,ERT,P_kbar,cpx_only,raw,53,14.277021458009578
cpx,ERT,P_kbar,cpx_only,raw,54,14.069154493011393
cpx,ERT,P_kbar,cpx_only,raw,55,14.160549102367645
cpx,ERT,P_kbar,cpx_only,raw,56,14.272147513626564
cpx,ERT,P_kbar,cpx_only,raw,57,14.140850152442807
cpx,ERT,P_kbar,cpx_only,raw,58,14.167500983672994
cpx,ERT,P_kbar,cpx_only,raw,59,14.101452660947896
cpx,ERT,P_kbar,cpx_only,raw,60,14.266683822618145
cpx,ERT,P_kbar,cpx_only,raw,61,14.138910941187508
cpx,ERT,P_kbar,cpx_only,alr,42,14.575046782831858
cpx,ERT,P_kbar,cpx_only,alr,43,14.248553283015005
cpx,ERT,P_kbar,cpx_only,alr,44,14.448820189380474
cpx,ERT,P_kbar,cpx_only,alr,45,14.351231710446845
cpx,ERT,P_kbar,cpx_only,alr,46,14.284936176625717
cpx,ERT,P_kbar,cpx_only,alr,47,14.439116432425156
cpx,ERT,P_kbar,cpx_only,alr,48,14.400886729126531
cpx,ERT,P_kbar,cpx_only,alr,49,14.460083820964025
cpx,ERT,P_kbar,cpx_only,alr,50,14.429391928679976
cpx,ERT,P_kbar,cpx_only,alr,51,14.481634166571627
cpx,ERT,P_kbar,cpx_only,alr,52,14.19441191454021
cpx,ERT,P_kbar,cpx_only,alr,53,14.49813342508535
cpx,ERT,P_kbar,cpx_only,alr,54,14.45578922541288
cpx,ERT,P_kbar,cpx_only,alr,55,14.348844635067296
cpx,ERT,P_kbar,cpx_only,alr,56,14.442868739562238
cpx,ERT,P_kbar,cpx_only,alr,57,14.289347113994545
cpx,ERT,P_kbar,cpx_only,alr,58,14.310544464868544
cpx,ERT,P_kbar,cpx_only,alr,59,14.483524963059546
cpx,ERT,P_kbar,cpx_only,alr,60,14.345030973906328
cpx,ERT,P_kbar,cpx_only,alr,61,14.363983502585876
cpx,ERT,P_kbar,cpx_only,pwlr,42,14.0891700338362
cpx,ERT,P_kbar,cpx_only,pwlr,43,14.15613488807186
cpx,ERT,P_kbar,cpx_only,pwlr,44,13.926461816245162
cpx,ERT,P_kbar,cpx_only,pwlr,45,14.074716917355662
cpx,ERT,P_kbar,cpx_only,pwlr,46,14.062281088582084
cpx,ERT,P_kbar,cpx_only,pwlr,47,14.0831658555057
cpx,ERT,P_kbar,cpx_only,pwlr,48,14.182635721782413
cpx,ERT,P_kbar,cpx_only,pwlr,49,14.128795325285912
cpx,ERT,P_kbar,cpx_only,pwlr,50,14.005085581907467
cpx,ERT,P_kbar,cpx_only,pwlr,51,14.222650238238382
cpx,ERT,P_kbar,cpx_only,pwlr,52,14.090357207401158
cpx,ERT,P_kbar,cpx_only,pwlr,53,14.0657107374951
cpx,ERT,P_kbar,cpx_only,pwlr,54,13.94505093205527
cpx,ERT,P_kbar,cpx_only,pwlr,55,14.132151759843794
cpx,ERT,P_kbar,cpx_only,pwlr,56,14.134703852528588
cpx,ERT,P_kbar,cpx_only,pwlr,57,14.077182569583478
cpx,ERT,P_kbar,cpx_only,pwlr,58,13.938760142594456
cpx,ERT,P_kbar,cpx_only,pwlr,59,14.071038716428644
cpx,ERT,P_kbar,cpx_only,pwlr,60,14.12100993586516
cpx,ERT,P_kbar,cpx_only,pwlr,61,14.157065206246312
cpx,ERT,P_kbar,cpx_liq,raw,42,7.309607658223723
cpx,ERT,P_kbar,cpx_liq,raw,43,7.287388382076632
cpx,ERT,P_kbar,cpx_liq,raw,44,7.287500705702216
cpx,ERT,P_kbar,cpx_liq,raw,45,7.357490770094998
cpx,ERT,P_kbar,cpx_liq,raw,46,7.350855820778331
cpx,ERT,P_kbar,cpx_liq,raw,47,7.3957876759131
cpx,ERT,P_kbar,cpx_liq,raw,48,7.357659646153079
cpx,ERT,P_kbar,cpx_liq,raw,49,7.392154639199682
cpx,ERT,P_kbar,cpx_liq,raw,50,7.295636013485755
cpx,ERT,P_kbar,cpx_liq,raw,51,7.298634056607026
