pipeline,model,target,track,feature_set,seed,test_rmse
twopx,RF,T_C,twopx,raw,54,87.6439444165774
twopx,RF,T_C,twopx,raw,55,87.16126876568588
twopx,RF,T_C,twopx,raw,56,87.90704892597144
twopx,RF,T_C,twopx,raw,57,87.30688092449769
twopx,RF,T_C,twopx,raw,58,89.23464583458663
twopx,RF,T_C,twopx,raw,59,88.63570780371644
twopx,RF,T_C,twopx,raw,60,87.54868283430815
twopx,RF,T_C,twopx,raw,61,89.2320045614985
twopx,RF,T_C,twopx,alr,42,90.58100903799541
twopx,RF,T_C,twopx,alr,43,90.16060046126152
twopx,RF,T_C,twopx,alr,44,88.91707104427675
twopx,RF,T_C,twopx,alr,45,90.55417802202544
twopx,RF,T_C,twopx,alr,46,88.88424365832014
twopx,RF,T_C,twopx,alr,47,89.70565874728757
twopx,RF,T_C,twopx,alr,48,89.35206751789575
twopx,RF,T_C,twopx,alr,49,89.41628550049242
twopx,RF,T_C,twopx,alr,50,88.81980374057883
twopx,RF,T_C,twopx,alr,51,89.95669968102654
twopx,RF,T_C,twopx,alr,52,90.33474899488658
twopx,RF,T_C,twopx,alr,53,89.2030733125487
twopx,RF,T_C,twopx,alr,54,90.01758178661515
twopx,RF,T_C,twopx,alr,55,89.63550828329319
twopx,RF,T_C,twopx,alr,56,89.60389590029007
twopx,RF,T_C,twopx,alr,57,90.15501842596434
twopx,RF,T_C,twopx,alr,58,90.74225284139598
twopx,RF,T_C,twopx,alr,59,90.42530015783893
twopx,RF,T_C,twopx,alr,60,90.50569174492844
twopx,RF,T_C,twopx,alr,61,89.43224401061093
twopx,RF,T_C,twopx,pwlr,42,84.72663576875324
twopx,RF,T_C,twopx,pwlr,43,83.97507007468586
twopx,RF,T_C,twopx,pwlr,44,84.20665052556042
twopx,RF,T_C,twopx,pwlr,45,84.91880549901019
twopx,RF,T_C,twopx,pwlr,46,84.65677953013487
twopx,RF,T_C,twopx,pwlr,47,84.87084083789867
twopx,RF,T_C,twopx,pwlr,48,84.02573811099646
twopx,RF,T_C,twopx,pwlr,49,84.68904659249569
twopx,RF,T_C,twopx,pwlr,50,84.5955413042265
twopx,RF,T_C,twopx,pwlr,51,84.71162319293956
twopx,RF,T_C,twopx,pwlr,52,83.93437048357778
twopx,RF,T_C,twopx,pwlr,53,84.37967429747032
twopx,RF,T_C,twopx,pwlr,54,85.00571189022148
twopx,RF,T_C,twopx,pwlr,55,84.8108543113885
twopx,RF,T_C,twopx,pwlr,56,84.53096846667209
twopx,RF,T_C,twopx,pwlr,57,84.60634295314223
twopx,RF,T_C,twopx,pwlr,58,84.83807752695084
twopx,RF,T_C,twopx,pwlr,59,84.18580631808774
twopx,RF,T_C,twopx,pwlr,60,84.43434723738953
twopx,RF,T_C,twopx,pwlr,61,85.53254318497576
twopx,RF,P_kbar,twopx,raw,42,4.587960777022173
twopx,RF,P_kbar,twopx,raw,43,4.511534708738108
twopx,RF,P_kbar,twopx,raw,44,4.665511502363766
twopx,RF,P_kbar,twopx,raw,45,4.6131604737404235
twopx,RF,P_kbar,twopx,raw,46,4.600612691657214
twopx,RF,P_kbar,twopx,raw,47,4.656110343396865
twopx,RF,P_kbar,twopx,raw,48,4.630565563982913
twopx,RF,P_kbar,twopx,raw,49,4.632754748477156
twopx,RF,P_kbar,twopx,raw,50,4.5301364819281105
twopx,RF,P_kbar,twopx,raw,51,4.582414541115036
twopx,RF,P_kbar,twopx,raw,52,4.525211671254265
twopx,RF,P_kbar,twopx,raw,53,4.544399057008933
twopx,RF,P_kbar,twopx,raw,54,4.611743713973589
twopx,RF,P_kbar,twopx,raw,55,4.648793167776132
twopx,RF,P_kbar,twopx,raw,56,4.583862352811711
twopx,RF,P_kbar,twopx,raw,57,4.662205250889805
twopx,RF,P_kbar,twopx,raw,58,4.591586906393293
twopx,RF,P_kbar,twopx,raw,59,4.533213204232124
twopx,RF,P_kbar,twopx,raw,60,4.569837989346611
twopx,RF,P_kbar,twopx,raw,61,4.688565873660803
twopx,RF,P_kbar,twopx,alr,42,4.580604807636982
twopx,RF,P_kbar,twopx,alr,43,4.64932075385329
twopx,RF,P_kbar,twopx,alr,44,4.597451903297977
twopx,RF,P_kbar,twopx,alr,45,4.635681164162764
twopx,RF,P_kbar,twopx,alr,46,4.53891141399319
twopx,RF,P_kbar,twopx,alr,47,4.599518946733143
twopx,RF,P_kbar,twopx,alr,48,4.590915057692351
twopx,RF,P_kbar,twopx,alr,49,4.624987680520068
twopx,RF,P_kbar,twopx,alr,50,4.57819270211828
twopx,RF,P_kbar,twopx,alr,51,4.587904897937828
twopx,RF,P_kbar,twopx,alr,52,4.614263051217047
twopx,RF,P_kbar,twopx,alr,53,4.58227510672539
twopx,RF,P_kbar,twopx,alr,54,4.567257654420323
twopx,RF,P_kbar,twopx,alr,55,4.541417382990047
twopx,RF,P_kbar,twopx,alr,56,4.598705693411722
twopx,RF,P_kbar,twopx,alr,57,4.641964384668022
twopx,RF,P_kbar,twopx,alr,58,4.644128975933625
twopx,RF,P_kbar,twopx,alr,59,4.663011952877025
twopx,RF,P_kbar,twopx,alr,60,4.637733117623467
twopx,RF,P_kbar,twopx,alr,61,4.573830504521785
twopx,RF,P_kbar,twopx,pwlr,42,4.808723723839128
twopx,RF,P_kbar,twopx,pwlr,43,4.779419142727802
twopx,RF,P_kbar,twopx,pwlr,44,4.820972311306282
twopx,RF,P_kbar,twopx,pwlr,45,4.737479365932947
twopx,RF,P_kbar,twopx,pwlr,46,4.797353459769883
twopx,RF,P_kbar,twopx,pwlr,47,4.807108572259653
twopx,RF,P_kbar,twopx,pwlr,48,4.768387333827079
twopx,RF,P_kbar,twopx,pwlr,49,4.742242236540896
twopx,RF,P_kbar,twopx,pwlr,50,4.766772714311642
twopx,RF,P_kbar,twopx,pwlr,51,4.793376412971574
twopx,RF,P_kbar,twopx,pwlr,52,4.821846503610979
twopx,RF,P_kbar,twopx,pwlr,53,4.716190081542563
twopx,RF,P_kbar,twopx,pwlr,54,4.763249914869082
twopx,RF,P_kbar,twopx,pwlr,55,4.789187336724027
twopx,RF,P_kbar,twopx,pwlr,56,4.78127921189747
twopx,RF,P_kbar,twopx,pwlr,57,4.7531740568409475
twopx,RF,P_kbar,twopx,pwlr,58,4.827945139757223
twopx,RF,P_kbar,twopx,pwlr,59,4.741503110695653
twopx,RF,P_kbar,twopx,pwlr,60,4.798430086378522
twopx,RF,P_kbar,twopx,pwlr,61,4.779858731083442
twopx,RF,P_kbar,twopx,twopx_components,42,5.221717840627273
twopx,RF,P_kbar,twopx,twopx_components,43,5.249139875581514
twopx,RF,P_kbar,twopx,twopx_components,44,5.238555323329733
twopx,RF,P_kbar,twopx,twopx_components,45,5.325295590775175
twopx,RF,P_kbar,twopx,twopx_components,46,5.273482051981697
twopx,RF,P_kbar,twopx,twopx_components,47,5.265069529604653
twopx,RF,P_kbar,twopx,twopx_components,48,5.265429173118951
twopx,RF,P_kbar,twopx,twopx_components,49,5.300640561330666
twopx,RF,P_kbar,twopx,twopx_components,50,5.259360699585096
twopx,RF,P_kbar,twopx,twopx_components,51,5.235268938951103
twopx,RF,P_kbar,twopx,twopx_components,52,5.252819710632705
twopx,RF,P_kbar,twopx,twopx_components,53,5.317674937825339
twopx,RF,P_kbar,twopx,twopx_components,54,5.303639915757805
twopx,RF,P_kbar,twopx,twopx_components,55,5.270160370694141
twopx,RF,P_kbar,twopx,twopx_components,56,5.319881547875393
twopx,RF,P_kbar,twopx,twopx_components,57,5.312636483549113
twopx,RF,P_kbar,twopx,twopx_components,58,5.313644443072338
twopx,RF,P_kbar,twopx,twopx_components,59,5.306668828959569
twopx,RF,P_kbar,twopx,twopx_components,60,5.311134958925523
twopx,RF,P_kbar,twopx,twopx_components,61,5.288002831400344
twopx,ERT,T_C,twopx,raw,42,87.79920520852407
twopx,ERT,T_C,twopx,raw,43,87.5715664541233
twopx,ERT,T_C,twopx,raw,44,87.44149271838369
twopx,ERT,T_C,twopx,raw,45,87.49674017030863
twopx,ERT,T_C,twopx,raw,46,88.8066466445711
twopx,ERT,T_C,twopx,raw,47,88.85950453594026
twopx,ERT,T_C,twopx,raw,48,87.49609314328202
twopx,ERT,T_C,twopx,raw,49,87.86612404468171
twopx,ERT,T_C,twopx,raw,50,88.55750645953495
twopx,ERT,T_C,twopx,raw,51,89.00362445864258
twopx,ERT,T_C,twopx,raw,52,88.38313321987229
twopx,ERT,T_C,twopx,raw,53,88.49880582963695
twopx,ERT,T_C,twopx,raw,54,88.1246249483661
twopx,ERT,T_C,twopx,raw,55,87.77590393704108
twopx,ERT,T_C,twopx,raw,56,88.31553532564756
twopx,ERT,T_C,twopx,raw,57,87.98683606224829
twopx,ERT,T_C,twopx,raw,58,88.33884645594905
twopx,ERT,T_C,twopx,raw,59,88.40253192660941
twopx,ERT,T_C,twopx,raw,60,88.57436146081102
twopx,ERT,T_C,twopx,raw,61,87.42852194676418
twopx,ERT,T_C,twopx,alr,42,90.78035195231354
twopx,ERT,T_C,twopx,alr,43,91.40763087142082
twopx,ERT,T_C,twopx,alr,44,91.17707205703805
twopx,ERT,T_C,twopx,alr,45,90.65474828045737
twopx,ERT,T_C,twopx,alr,46,90.25125211675876
twopx,ERT,T_C,twopx,alr,47,90.4789668786607
twopx,ERT,T_C,twopx,alr,48,91.93516588300808
twopx,ERT,T_C,twopx,alr,49,90.70720888819011
twopx,ERT,T_C,twopx,alr,50,90.6705382168517
twopx,ERT,T_C,twopx,alr,51,90.67964870385596
twopx,ERT,T_C,twopx,alr,52,90.62808553493755
twopx,ERT,T_C,twopx,alr,53,90.32572545283371
twopx,ERT,T_C,twopx,alr,54,90.43585295434332
twopx,ERT,T_C,twopx,alr,55,90.27547271748439
twopx,ERT,T_C,twopx,alr,56,90.02845511228334
twopx,ERT,T_C,twopx,alr,57,89.97579221978815
twopx,ERT,T_C,twopx,alr,58,90.3616863858032
twopx,ERT,T_C,twopx,alr,59,90.35055954334611
twopx,ERT,T_C,twopx,alr,60,90.48666936619551
twopx,ERT,T_C,twopx,alr,61,90.49044142954317
twopx,ERT,T_C,twopx,pwlr,42,88.32872706429676
twopx,ERT,T_C,twopx,pwlr,43,88.59201693694314
twopx,ERT,T_C,twopx,pwlr,44,87.9885008961613
twopx,ERT,T_C,twopx,pwlr,45,88.41671853922963
twopx,ERT,T_C,twopx,pwlr,46,88.44509755815739
twopx,ERT,T_C,twopx,pwlr,47,88.91702639972966
twopx,ERT,T_C,twopx,pwlr,48,88.3683547419715
twopx,ERT,T_C,twopx,pwlr,49,88.58573979035013
twopx,ERT,T_C,twopx,pwlr,50,89.00518719828906
twopx,ERT,T_C,twopx,pwlr,51,88.41818682091416
twopx,ERT,T_C,twopx,pwlr,52,87.84850172722811
twopx,ERT,T_C,twopx,pwlr,53,88.99874988295898
twopx,ERT,T_C,twopx,pwlr,54,88.33573501925075
twopx,ERT,T_C,twopx,pwlr,55,87.64616135509416
twopx,ERT,T_C,twopx,pwlr,56,88.58499883103588
twopx,ERT,T_C,twopx,pwlr,57,87.15304286257724
twopx,ERT,T_C,twopx,pwlr,58,88.29567666503205
twopx,ERT,T_C,twopx,pwlr,59,88.28239628327147
twopx,ERT,T_C,twopx,pwlr,60,88.38431448976091
twopx,ERT,T_C,twopx,pwlr,61,89.06092021678113
twopx,ERT,T_C,twopx,twopx_components,42,99.51413878363859
twopx,ERT,T_C,twopx,twopx_components,43,97.53616095760991
twopx,ERT,T_C,twopx,twopx_components,44,97.47910607832628
twopx,ERT,T_C,twopx,twopx_components,45,98.43310565667805
twopx,ERT,T_C,twopx,twopx_components,46,97.4488416111251
twopx,ERT,T_C,twopx,twopx_components,47,95.91828356166683
twopx,ERT,T_C,twopx,twopx_components,48,96.19779370810042
twopx,ERT,T_C,twopx,twopx_components,49,97.46002251081693
twopx,ERT,T_C,twopx,twopx_components,50,95.61209087653164
twopx,ERT,T_C,twopx,twopx_components,51,97.18510582235567
twopx,ERT,T_C,twopx,twopx_components,52,96.72849102577226
twopx,ERT,T_C,twopx,twopx_components,53,97.96095426091878
twopx,ERT,T_C,twopx,twopx_components,54,96.37808189190864
twopx,ERT,T_C,twopx,twopx_components,55,96.27046401884364
twopx,ERT,T_C,twopx,twopx_components,56,96.57111735887219
twopx,ERT,T_C,twopx,twopx_components,57,97.68003160883345
twopx,ERT,T_C,twopx,twopx_components,58,97.06394440456582
twopx,ERT,T_C,twopx,twopx_components,59,95.12654866673734
twopx,ERT,T_C,twopx,twopx_components,60,97.19600463138386
twopx,ERT,T_C,twopx,twopx_components,61,95.76937216687392
twopx,ERT,P_kbar,twopx,raw,42,4.4798654690482165
twopx,ERT,P_kbar,twopx,raw,43,4.486216657404
twopx,ERT,P_kbar,twopx,raw,44,4.49446726350508
twopx,ERT,P_kbar,twopx,raw,45,4.557690958820455
twopx,ERT,P_kbar,twopx,raw,46,4.497293974534587
twopx,ERT,P_kbar,twopx,raw,47,4.520412184980069
twopx,ERT,P_kbar,twopx,raw,48,4.523174782608754
twopx,ERT,P_kbar,twopx,raw,49,4.5542639898297175
twopx,ERT,P_kbar,twopx,raw,50,4.517325449939936
twopx,ERT,P_kbar,twopx,raw,51,4.566402042669907
twopx,ERT,P_kbar,twopx,raw,52,4.560010865754308
twopx,ERT,P_kbar,twopx,raw,53,4.544785995103894
twopx,ERT,P_kbar,twopx,raw,54,4.500070885862601
twopx,ERT,P_kbar,twopx,raw,55,4.516415478443425
twopx,ERT,P_kbar,twopx,raw,56,4.539224488015426
twopx,ERT,P_kbar,twopx,raw,57,4.544984897885744
twopx,ERT,P_kbar,twopx,raw,58,4.456084443714847
twopx,ERT,P_kbar,twopx,raw,59,4.49583248920862
twopx,ERT,P_kbar,twopx,raw,60,4.515931830812331
twopx,ERT,P_kbar,twopx,raw,61,4.519872753864169
twopx,ERT,P_kbar,twopx,alr,42,4.670397099868709
twopx,ERT,P_kbar,twopx,alr,43,4.697894860048194
twopx,ERT,P_kbar,twopx,alr,44,4.69423089810684
twopx,ERT,P_kbar,twopx,alr,45,4.638827040923068
twopx,ERT,P_kbar,twopx,alr,46,4.679378878536392
twopx,ERT,P_kbar,twopx,alr,47,4.707921513473273
twopx,ERT,P_kbar,twopx,alr,48,4.722637132904529
twopx,ERT,P_kbar,twopx,alr,49,4.688989994245969
twopx,ERT,P_kbar,twopx,alr,50,4.665762317154298
twopx,ERT,P_kbar,twopx,alr,51,4.627925881181016
twopx,ERT,P_kbar,twopx,alr,52,4.703457209695887
twopx,ERT,P_kbar,twopx,alr,53,4.649640907481692
twopx,ERT,P_kbar,twopx,alr,54,4.636154182671476
twopx,ERT,P_kbar,twopx,alr,55,4.668071329720444
twopx,ERT,P_kbar,twopx,alr,56,4.7199908385389735
twopx,ERT,P_kbar,twopx,alr,57,4.650047642229548
twopx,ERT,P_kbar,twopx,alr,58,4.7070713703354885
twopx,ERT,P_kbar,twopx,alr,59,4.694275218102153
twopx,ERT,P_kbar,twopx,alr,60,4.693776647716484
twopx,ERT,P_kbar,twopx,alr,61,4.698499591817064
twopx,ERT,P_kbar,twopx,pwlr,42,4.4063951733014175
twopx,ERT,P_kbar,twopx,pwlr,43,4.432142289572178
twopx,ERT,P_kbar,twopx,pwlr,44,4.422604109974115
twopx,ERT,P_kbar,twopx,pwlr,45,4.508693273222408
twopx,ERT,P_kbar,twopx,pwlr,46,4.505123810626396
twopx,ERT,P_kbar,twopx,pwlr,47,4.543574126521976
twopx,ERT,P_kbar,twopx,pwlr,48,4.4979637741939165
twopx,ERT,P_kbar,twopx,pwlr,49,4.47923187662009
twopx,ERT,P_kbar,twopx,pwlr,50,4.5448090869745945
twopx,ERT,P_kbar,twopx,pwlr,51,4.499511861331861
twopx,ERT,P_kbar,twopx,pwlr,52,4.4894006555806625
twopx,ERT,P_kbar,twopx,pwlr,53,4.4841509757056475
twopx,ERT,P_kbar,twopx,pwlr,54,4.440845373337044
twopx,ERT,P_kbar,twopx,pwlr,55,4.418932902230249
twopx,ERT,P_kbar,twopx,pwlr,56,4.4868464311391145
twopx,ERT,P_kbar,twopx,pwlr,57,4.412244367341861
twopx,ERT,P_kbar,twopx,pwlr,58,4.455918896180154
twopx,ERT,P_kbar,twopx,pwlr,59,4.417062912059199
twopx,ERT,P_kbar,twopx,pwlr,60,4.490040863073763
twopx,ERT,P_kbar,twopx,pwlr,61,4.445218568916529
twopx,ERT,P_kbar,twopx,twopx_components,42,5.544428295271922
twopx,ERT,P_kbar,twopx,twopx_components,43,5.443397601677672
twopx,ERT,P_kbar,twopx,twopx_components,44,5.596181507765109
twopx,ERT,P_kbar,twopx,twopx_components,45,5.434639872782984
twopx,ERT,P_kbar,twopx,twopx_components,46,5.4942783454886
twopx,ERT,P_kbar,twopx,twopx_components,47,5.5436800245494515
twopx,ERT,P_kbar,twopx,twopx_components,48,5.5591618849820135
twopx,ERT,P_kbar,twopx,twopx_components,49,5.521872920760129
twopx,ERT,P_kbar,twopx,twopx_components,50,5.479977483607876
twopx,ERT,P_kbar,twopx,twopx_components,51,5.497201470660861
twopx,ERT,P_kbar,twopx,twopx_components,52,5.539147030522874
twopx,ERT,P_kbar,twopx,twopx_components,53,5.490497443130519
twopx,ERT,P_kbar,twopx,twopx_components,54,5.5181981323714675
twopx,ERT,P_kbar,twopx,twopx_components,55,5.519244009917473
twopx,ERT,P_kbar,twopx,twopx_components,56,5.538383679636002
twopx,ERT,P_kbar,twopx,twopx_components,57,5.48605917467768
twopx,ERT,P_kbar,twopx,twopx_components,58,5.485401438886978
twopx,ERT,P_kbar,twopx,twopx_components,59,5.509047871092116
twopx,ERT,P_kbar,twopx,twopx_components,60,5.581323250586146
twopx,ERT,P_kbar,twopx,twopx_components,61,5.549445138942239
twopx,XGB,T_C,twopx,raw,42,102.4301329257754
twopx,XGB,T_C,twopx,raw,43,102.10449540157842
twopx,XGB,T_C,twopx,raw,44,101.22822656344533
twopx,XGB,T_C,twopx,raw,45,101.21826017781814
twopx,XGB,T_C,twopx,raw,46,102.69842199365351
twopx,XGB,T_C,twopx,raw,47,101.03833423201272
twopx,XGB,T_C,twopx,raw,48,102.21108517087677
twopx,XGB,T_C,twopx,raw,49,102.42755770833178
twopx,XGB,T_C,twopx,raw,50,102.6406793430042
twopx,XGB,T_C,twopx,raw,51,101.6341227383629
twopx,XGB,T_C,twopx,raw,52,101.9883081166017
twopx,XGB,T_C,twopx,raw,53,101.53193376175051
twopx,XGB,T_C,twopx,raw,54,101.72906174869354
twopx,XGB,T_C,twopx,raw,55,102.11465095478454
twopx,XGB,T_C,twopx,raw,56,100.55841316677414
twopx,XGB,T_C,twopx,raw,57,102.33792743393902
twopx,XGB,T_C,twopx,raw,58,102.42491867341853
twopx,XGB,T_C,twopx,raw,59,101.74422725041985
twopx,XGB,T_C,twopx,raw,60,103.30861080787602
twopx,XGB,T_C,twopx,raw,61,101.78245379331442
twopx,XGB,T_C,twopx,alr,42,109.70988262480428
twopx,XGB,T_C,twopx,alr,43,105.13269211823706
twopx,XGB,T_C,twopx,alr,44,106.75456347853822
twopx,XGB,T_C,twopx,alr,45,110.59518695674386
twopx,XGB,T_C,twopx,alr,46,105.99334466785857
twopx,XGB,T_C,twopx,alr,47,107.59647726909868
twopx,XGB,T_C,twopx,alr,48,111.18492396995528
twopx,XGB,T_C,twopx,alr,49,106.1357883620606
twopx,XGB,T_C,twopx,alr,50,104.79312172767547
twopx,XGB,T_C,twopx,alr,51,103.86721390425139
twopx,XGB,T_C,twopx,alr,52,104.71497713534451
twopx,XGB,T_C,twopx,alr,53,110.88604871338097
twopx,XGB,T_C,twopx,alr,54,110.85102819855166
twopx,XGB,T_C,twopx,alr,55,111.47186344678302
twopx,XGB,T_C,twopx,alr,56,106.26849231503725
twopx,XGB,T_C,twopx,alr,57,107.40646969652836
twopx,XGB,T_C,twopx,alr,58,109.79302346324634
twopx,XGB,T_C,twopx,alr,59,105.84008244578114
twopx,XGB,T_C,twopx,alr,60,110.36675404388791
twopx,XGB,T_C,twopx,alr,61,108.49719232564978
twopx,XGB,T_C,twopx,pwlr,42,93.05171389251757
twopx,XGB,T_C,twopx,pwlr,43,91.25606363017145
twopx,XGB,T_C,twopx,pwlr,44,92.04442776809358
twopx,XGB,T_C,twopx,pwlr,45,92.17811638806758
twopx,XGB,T_C,twopx,pwlr,46,92.8837106869894
twopx,XGB,T_C,twopx,pwlr,47,90.93063153345646
twopx,XGB,T_C,twopx,pwlr,48,89.39915290088918
twopx,XGB,T_C,twopx,pwlr,49,91.08493323808351
twopx,XGB,T_C,twopx,pwlr,50,92.49888901232339
twopx,XGB,T_C,twopx,pwlr,51,90.44852737247568
twopx,XGB,T_C,twopx,pwlr,52,91.17311340956024
twopx,XGB,T_C,twopx,pwlr,53,91.81695137089939
twopx,XGB,T_C,twopx,pwlr,54,90.6671610900172
twopx,XGB,T_C,twopx,pwlr,55,92.24213336267643
twopx,XGB,T_C,twopx,pwlr,56,92.67035197745157
twopx,XGB,T_C,twopx,pwlr,57,93.52893468252901
twopx,XGB,T_C,twopx,pwlr,58,92.02466958857573
twopx,XGB,T_C,twopx,pwlr,59,93.46763306046178
twopx,XGB,T_C,twopx,pwlr,60,92.49697774789058
twopx,XGB,T_C,twopx,pwlr,61,90.64993233325558
twopx,XGB,T_C,twopx,twopx_components,42,95.55605395158672
twopx,XGB,T_C,twopx,twopx_components,43,97.07753229325118
twopx,XGB,T_C,twopx,twopx_components,44,98.74837967027752
twopx,XGB,T_C,twopx,twopx_components,45,96.83120913332877
twopx,XGB,T_C,twopx,twopx_components,46,97.1550125914791
twopx,XGB,T_C,twopx,twopx_components,47,95.83028583120652
twopx,XGB,T_C,twopx,twopx_components,48,96.96162017403935
twopx,XGB,T_C,twopx,twopx_components,49,98.69358452497036
twopx,XGB,T_C,twopx,twopx_components,50,95.6230151667724
twopx,XGB,T_C,twopx,twopx_components,51,96.32778184166597
twopx,XGB,T_C,twopx,twopx_components,52,96.03385992192622
twopx,XGB,T_C,twopx,twopx_components,53,96.1257132957098
twopx,XGB,T_C,twopx,twopx_components,54,97.07047544472272
twopx,XGB,T_C,twopx,twopx_components,55,95.88623810628613
twopx,XGB,T_C,twopx,twopx_components,56,96.25359367334762
twopx,XGB,T_C,twopx,twopx_components,57,96.02005403489797
twopx,XGB,T_C,twopx,twopx_components,58,95.56823376161202
twopx,XGB,T_C,twopx,twopx_components,59,95.88594540468209
twopx,XGB,T_C,twopx,twopx_components,60,96.5597146603494
twopx,XGB,T_C,twopx,twopx_components,61,95.76504343376624
twopx,XGB,P_kbar,twopx,raw,42,4.271348841188851
twopx,XGB,P_kbar,twopx,raw,43,4.329720843563619
twopx,XGB,P_kbar,twopx,raw,44,4.30770714427446
twopx,XGB,P_kbar,twopx,raw,45,4.29626506839301
twopx,XGB,P_kbar,twopx,raw,46,4.232372855787315
twopx,XGB,P_kbar,twopx,raw,47,4.272437885781143
twopx,XGB,P_kbar,twopx,raw,48,4.344468389221003
twopx,XGB,P_kbar,twopx,raw,49,4.346039780582196
twopx,XGB,P_kbar,twopx,raw,50,4.30315797580618
twopx,XGB,P_kbar,twopx,raw,51,4.279982215128782
twopx,XGB,P_kbar,twopx,raw,52,4.307373858435948
twopx,XGB,P_kbar,twopx,raw,53,4.274858199721915
twopx,XGB,P_kbar,twopx,raw,54,4.327447473455482
twopx,XGB,P_kbar,twopx,raw,55,4.321798201557366
twopx,XGB,P_kbar,twopx,raw,56,4.312436444765337
twopx,XGB,P_kbar,twopx,raw,57,4.274528467564799
twopx,XGB,P_kbar,twopx,raw,58,4.293757970805693
twopx,XGB,P_kbar,twopx,raw,59,4.241092045237625
twopx,XGB,P_kbar,twopx,raw,60,4.237367418955175
twopx,XGB,P_kbar,twopx,raw,61,4.2423915526484794
twopx,XGB,P_kbar,twopx,alr,42,4.273091842171757
twopx,XGB,P_kbar,twopx,alr,43,4.253542712992023
twopx,XGB,P_kbar,twopx,alr,44,4.232201676762199
twopx,XGB,P_kbar,twopx,alr,45,4.229584649557957
twopx,XGB,P_kbar,twopx,alr,46,4.2670512770985916
twopx,XGB,P_kbar,twopx,alr,47,4.305804955636335
twopx,XGB,P_kbar,twopx,alr,48,4.25227208371738
twopx,XGB,P_kbar,twopx,alr,49,4.2858010256997385
twopx,XGB,P_kbar,twopx,alr,50,4.247127267324039
twopx,XGB,P_kbar,twopx,alr,51,4.266182306570421
twopx,XGB,P_kbar,twopx,alr,52,4.219463136685207
twopx,XGB,P_kbar,twopx,alr,53,4.218022795879677
twopx,XGB,P_kbar,twopx,alr,54,4.241649895500545
twopx,XGB,P_kbar,twopx,alr,55,4.295787024435011
twopx,XGB,P_kbar,twopx,alr,56,4.277476636452472
twopx,XGB,P_kbar,twopx,alr,57,4.260881523922346
twopx,XGB,P_kbar,twopx,alr,58,4.251491040868576
twopx,XGB,P_kbar,twopx,alr,59,4.320401765153186
twopx,XGB,P_kbar,twopx,alr,60,4.284124056456188
twopx,XGB,P_kbar,twopx,alr,61,4.231158144094868
twopx,XGB,P_kbar,twopx,pwlr,42,4.697167165724223
twopx,XGB,P_kbar,twopx,pwlr,43,4.523701049937258
twopx,XGB,P_kbar,twopx,pwlr,44,4.591904368503963
twopx,XGB,P_kbar,twopx,pwlr,45,4.600815372135144
twopx,XGB,P_kbar,twopx,pwlr,46,4.591507103937434
twopx,XGB,P_kbar,twopx,pwlr,47,4.546567023137615
twopx,XGB,P_kbar,twopx,pwlr,48,4.593638880816256
twopx,XGB,P_kbar,twopx,pwlr,49,4.598773090533436
twopx,XGB,P_kbar,twopx,pwlr,50,4.586680771199982
twopx,XGB,P_kbar,twopx,pwlr,51,4.676897634586772
twopx,XGB,P_kbar,twopx,pwlr,52,4.580146243444544
twopx,XGB,P_kbar,twopx,pwlr,53,4.575121461639923
twopx,XGB,P_kbar,twopx,pwlr,54,4.622978427736137
